Name,Ticker,Sub-Sector,Market Cap,Return on Investment,ROCE,Return on Assets,Return on Equity,Net Profit Margin,Interest Coverage Ratio,Asset Turnover Ratio,Working Capital Turnover Ratio,Inventory Turnover Ratio,Current Ratio,Cash Conversion Cycle,PE Ratio,PB Ratio,Price / Sales,Price / CFO,EV / Invested Capital,EV / Revenue Ratio,EV / Free Cash Flow,EV/EBITDA Ratio,DII Holding Change – 3M,FII Holding Change – 3M,MF Holding Change – 3M,Promoter Holding Change – 3M,Insider Trades - 3M Cumulative,Bulk Deals - 3M Cumulative,Dividend Yield,1Y Historical Revenue Growth,1Y Forward Revenue Growth,1Y Historical EPS Growth,1Y Forward EPS Growth
LIC MF Nifty 8-13 yr G-Sec ETF,LICNETFGSC,Debt,96.08053938,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
IDBI Gold Exchange Traded Fund,LICMFGOLD,Gold,95.11848704,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Mirae Asset S&P 500 Top 50 ETF,MASPTOP50,Equity,90.884969692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset NYSE FANG+ ETF,MAFANG,Equity,88.390709484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya BSL Nifty Bank ETF,ABSLBANETF,Equity,86.96789971,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
ICICI Prudential S&P BSE Liquid Rate ETF,LIQUIDIETF,Debt,86.396236029,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Motilal Oswal Midcap 100 ETF,MOM100,Equity,77.05321196,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Kotak Nifty PSU Bank ETF,PSUBANK,Equity,74.910257103,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Invesco India Gold Exchange Traded Fund,IVZINGOLD,Gold,74.215319455,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Mirae Asset Nifty Financial Services ETF,BFSI,Equity,70.75370617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axis NIFTY IT ETF,AXISTECETF,Equity,54.986265108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential S&P BSE Sensex ETF,SENSEXIETF,Equity,53.792091600000006,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon India Nifty Pharma ETF,PHARMABEES,Equity,45.057158312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon India Silver ETF,SILVERBEES,Equity,43.024297066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon India ETF Nifty 50 Value 20,NV20BEES,Equity,41.63824782,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
UTI Nifty Bank ETF,UTIBANKETF,Equity,39.20116296,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Mirae Asset Nifty India Manufacturing ETF,MAKEINDIA,Equity,38.618346536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty Midcap 150 ETF,MIDCAPETF,Equity,38.500961536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axis Nifty 50 ETF,AXISNIFTY,Equity,37.35465305,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon India Nifty Auto ETF,AUTOBEES,Equity,36.765885389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF,Debt,35.335546641,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
DSP Nifty50 Equal weight ETF,EQUAL50ADD,Equity,31.948726656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI Nifty 200 Quality 30 ETF,SBIETFQLTY,Equity,31.730069844000003,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Motilal Oswal M50 ETF,MOM50,Equity,31.504857429,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon India ETF Nifty 5 yr Benchmark G-Sec,GILT5YBEES,Debt,31.25718443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya BSL Nifty IT ETF,TECH,Equity,29.57509189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential S&P BSE Midcap Select ETF,MIDSELIETF,Equity,29.289530724,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
SBI Nifty 10 yr Benchmark G-Sec ETF,SETF10GILT,Debt,28.388294608,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Kotak Nifty IT ETF,IT,Equity,27.800666394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axis NIFTY Healthcare ETF,AXISHCETF,Equity,26.973934176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty IT ETF,HDFCNIFIT,Equity,26.947385721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI Nifty Next 50 ETF,SETFNN50,Equity,24.859794348,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Aditya BSL Nifty Healthcare ETF,HEALTHY,Equity,24.652576575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Silver ETF,HDFCSILVER,Equity,23.31605892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axis NIFTY India Consumption ETF,AXISCETF,Equity,22.46870916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,GSEC5IETF,Debt,21.99720003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon India ETF Nifty IT,ITBEES,Equity,21.450464595,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon India ETF Nifty India Consumption,CONSUMBEES,Equity,20.996392725,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
DSP Silver ETF,SILVERADD,Equity,20.802747875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indiabulls NIFTY50 Exchange Traded Fund,IBMFNIFTY,Equity,20.204048429,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon India ETF S&P BSE Sensex Next 50,SNXT50BEES,Equity,20.010432868,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
ICICI Prudential Nifty FMCG ETF,FMCGIETF,Equity,19.692535094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty 100 ETF,NIF100IETF,Equity,19.229981757,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon India ETF Nifty Infrastructure BeES,INFRABEES,Equity,18.095091273,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Aditya BSL Silver ETF,SILVER,Equity,17.228399595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Healthcare ETF,HEALTHIETF,Equity,17.1837348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Auto ETF,AUTOIETF,Equity,17.035611191999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI Nifty Consumption ETF,SBIETFCON,Equity,16.390346702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP Nifty Midcap 150 Quality 50 ETF,MIDQ50ADD,Equity,16.197496464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty50 Value 20 ETF,HDFCVALUE,Equity,15.966448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tata Nifty India Digital Exchange Traded Fund,TNIDETF,Equity,15.501888424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty 100 ETF,HDFCNIF100,Equity,15.224317125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kotak Nifty Midcap 50 ETF,MIDCAP,Equity,15.187976201999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Hang Seng TECH ETF,MAHKTECH,Equity,14.354740188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty50 Value 20 ETF,NV20IETF,Equity,13.801773789,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
ICICI Prudential Nifty India Consumption ETF,CONSUMIETF,Equity,13.10207943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP Nifty 50 ETF,NIFTY50ADD,Equity,12.801381996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty Private Bank ETF,HDFCPVTBAN,Equity,12.781170502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya BSL S&P BSE Sensex ETF,BSLSENETFG,Equity,12.67263724,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon IN ETF Nifty 8-13 yr G-Sec Long Term Gilt,LTGILTBEES,Debt,12.591982438,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Quantum Nifty 50 ETF,QNIFTY,Equity,12.214835948,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Motilal Oswal S&P BSE Low Volatility ETF,MOLOWVOL,Equity,12.12025243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kotak Nifty Alpha 50 ETF,ALPHA,Equity,11.560360832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kotak Nifty 100 Low Volatility 30 ETF,LOWVOL1,Equity,11.309675945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon India ETF Nifty 100,NIF100BEES,Equity,11.262924036,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon India ETF Hang Seng BeES,HNGSNGBEES,Equity,10.982502,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Motilal Oswal Nasdaq Q50 ETF,MONQ50,Equity,10.8938445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty100 Quality 30 ETF,HDFCQUAL,Equity,10.5760902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty Growth Sectors 15 ETF,HDFCGROWTH,Equity,9.508923105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty NEXT 50 ETF,HDFCNEXT50,Equity,8.575619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTI S&P BSE Sensex Next 50 Exchange Traded Fund,UTISXN50,Equity,8.33829663,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Axis Silver ETF,AXISILVER,Equity,7.870307031999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty200 Momentum 30 ETF,HDFCMOMENT,Equity,6.758470765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Infrastructure ETF,INFRAIETF,Equity,6.324786144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motilal Oswal S&P BSE Enhanced Value ETF,MOVALUE,Equity,6.174690856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADITYA BSL Nifty 200 Momentum 30 ETF,MOMENTUM,Equity,6.166183576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motilal Oswal S&P BSE Quality ETF,MOQUALITY,Equity,5.722810688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motilal Oswal S&P BSE Healthcare ETF,MOHEALTH,Equity,5.7107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty100 Low Volatility 30 ETF,HDFCLOWVOL,Equity,5.647267751999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kotak Nifty MNC ETF,MNC,Equity,5.40821454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kotak Nifty India Consumption ETF,CONS,Equity,5.369101517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADITYA BSL Nifty 200 Quality 30 ETF,NIFTYQLITY,Equity,5.30816301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon India ETF Nifty 50 Shariah BeES,SHARIABEES,Equity,3.899409808,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Edelweiss Nifty 50 ETF,NIFTYEES,Equity,3.5215455,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Invesco India Nifty 50 ETF,IVZINNIFTY,Equity,3.37218525,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Nippon India ETF Nifty Dividend Opportunities 50,DIVOPPBEES,Equity,3.13730683,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
IDFC Nifty 50 ETF,IDFNIFTYET,Equity,2.786231955,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
Motilal Oswal Nifty 200 Momentum 30 ETF,MOMOMENTUM,Equity,2.209998054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edelweiss ETF-Nifty Bank,EBANK,Equity,1.7649299939999998,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
ICICI Prudential Nifty 200 Momentum 30 ETF,MOM30IETF,Equity,0.6286160439999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHARAT Bond ETF-April 2031-Growth,EBBETF0431,Debt,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHARAT Bond ETF-April 2025-Growth,EBBETF0425,Debt,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty Bank ETF,HDFCNIFBAN,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Private Bank ETF,PVTBANIETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Midcap 150 ETF,MIDCAPIETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Pru Nifty Alpha Low- Volatility 30 ETF,ALPL30IETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty IT ETF,ITIETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential S&P BSE 500 ETF,BSE500IETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty Bank ETF,BANKIETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kotak Nifty 50 Value 20 ETF,NV20,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIC MF Nifty 100 ETF,LICNFNHGP,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIC MF Nifty 50 ETF,LICNETFN50,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty Next 50 ETF,NEXT50,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tata Nifty 50 ETF,NETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tata Nifty Private Bank Exchange Traded Fund,NPBET,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTI Nifty 50 ETF,UTINIFTETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI S&P BSE Sensex Next 50 ETF,SETFSN50,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDFC Sensex ETF,IDFSENSEXE,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI S&P BSE 100 ETF,SETFBSE100,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nippon India ETF S&P BSE Sensex,SENSEXBEES,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI S&P BSE Sensex ETF,SBISENSEX,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI Nifty Private Bank ETF,SBIETFPB,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI Nifty IT ETF,SBIETFIT,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axis NIFTY Bank ETF,AXISBNKETF,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NipponETFNifty CPSE Bond Plus SDL Sep 2024 50:50,SDL24BEES,Debt,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty 100 ESG Sector Leaders ETF,ESG,Equity,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motilal Oswal 5 Year G-Sec ETF,MOGSEC,Debt,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Pru Nifty Financial Services Ex-Bank ETF,FINIETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kotak Silver ETF,SILVER1,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Pru Nifty 10 yr Benchmark G-sec ETF,GSEC10IETF,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHARAT Bond ETF - April 2033,EBBETF0433,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Pru Nifty Commodities ETF,COMMOIETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP Nifty Bank ETF,BANKETFADD,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kotak Nifty 1D Rate Liquid ETF,LIQUID1,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC NIFTY Smallcap 250 ETF,HDFCSML250,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC NIFTY Midcap 150 ETF,HDFCMID150,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC S&P BSE 500 ETF,HDFCBSE500,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Gold ETF,GOLDETF,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya BSL CRISIL Overnight AI Index ETF,ABSLLIQUID,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty PSU Bank ETF,PSUBNKIETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Axis S&P BSE Sensex ETF,AXSENSEX,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty 100 Low Volatility 30 ETF,LOWVOL,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty 8-13 yr G-Sec ETF,GSEC10YEAR,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTI Silver Exchange Traded Fund,SILVERETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP Gold ETF,GOLDETFADD,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Silver ETF,SILVRETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP Nifty IT ETF,ITETFADD,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty Bank ETF,BANKETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty 1D Rate Liquid ETF,LIQUID,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP Nifty PSU Bank ETF,PSUBANKADD,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP Nifty Private Bank ETF,PVTBANKADD,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSP S&P BSE Sensex ETF,SENSEXADD,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICI Prudential Nifty 200 Quality 30 ETF Regular,QUAL30IETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFC Nifty 1D Rate Liquid ETF,HDFCLIQUID,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTI Nifty Midcap 150 Exchange Traded Fund,NIFMID150,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navi NIFTY 50 ETF,NAVINIFTY,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motilal Oswal Nifty 500 ETF,MONIFTY500,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset S&P BSE Sensex ETF,SENSEXETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty 200 Alpha 30 ETF,ALPHAETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirae Asset Nifty IT ETF,ITETF,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBI Nifty 1D Rate ETF,LIQUIDSBI,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edelweiss Gold ETF,EGOLD,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edelweiss Silver ETF,ESILVER,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baroda BNP Paribas Gold ETF,BBNPPGOLD,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tata Gold Exchange Traded Fund,TATAGOLD,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tata Silver Exchange Traded Fund,TATSILV,Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerodha Nifty 1D Rate Liquid ETF,LIQUIDCASE,Debt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
